YearN	SexN	AgeGroupN	RaceN	RegistryN	Population
49	0	10	1	9	3254
49	0	10	1	10	29866
49	0	10	1	11	1048
49	0	10	1	12	11758
49	0	10	1	13	1349
49	0	10	1	14	41828
49	0	10	1	15	11310
49	0	10	1	16	39429
49	0	10	1	17	45147
49	0	10	1	18	52148
49	0	10	1	19	565
49	0	10	1	20	107367
49	0	10	1	21	19080
49	0	10	1	22	841072
49	0	10	2	0	49363
49	0	10	2	1	7424
49	0	10	2	2	8567
49	0	10	2	3	30902
49	0	10	2	4	3139
49	0	10	2	5	7838
49	0	10	2	6	25722
49	0	10	2	7	4885
49	0	10	2	8	12533
49	0	10	2	9	31575
49	0	10	2	10	60196
49	0	10	2	11	5096
49	0	10	2	12	20335
49	0	10	2	13	68
49	0	10	2	14	103024
49	0	10	2	15	2974
49	0	10	2	16	4441
49	0	10	2	17	37105
49	0	10	2	18	7209
49	0	10	2	19	1965
49	0	10	2	20	69875
49	0	10	2	21	18238
49	0	10	2	22	341801
49	0	11	0	0	103546
49	0	11	0	1	109842
49	0	11	0	2	98568
49	0	11	0	3	11764
49	0	11	0	4	92498
49	0	11	0	5	52056
49	0	11	0	6	133602
49	0	11	0	7	69883
49	0	11	0	8	65208
49	0	11	0	9	59616
49	0	11	0	10	243937
49	0	11	0	11	18085
49	0	11	0	12	178225
49	0	11	0	13	2555
49	0	11	0	14	548659
49	0	11	0	15	133673
49	0	11	0	16	98414
49	0	11	0	17	242250
49	0	11	0	18	155101
49	0	11	0	19	46976
49	0	11	0	20	482315
49	0	11	0	21	203790
49	0	11	0	22	5287626
49	0	11	1	0	13556
49	0	11	1	1	13913
49	0	11	1	2	27651
49	0	11	1	3	1101
49	0	11	1	4	3147
49	0	11	1	5	1783
49	0	11	1	6	9859
49	0	11	1	7	1228
49	0	11	1	8	46891
49	0	11	1	9	3091
49	0	11	1	10	31641
49	0	11	1	11	925
49	0	11	1	12	10736
49	0	11	1	13	1659
49	0	11	1	14	41689
49	0	11	1	15	11174
49	0	11	1	16	41962
49	0	11	1	17	45037
49	0	11	1	18	53090
49	0	11	1	19	467
49	0	11	1	20	113058
49	0	11	1	21	19171
49	0	11	1	22	837282
49	0	11	2	0	44301
49	0	11	2	1	6218
49	0	11	2	2	6985
49	0	11	2	3	30788
49	0	11	2	4	2402
49	0	11	2	5	7429
49	0	11	2	6	21081
49	0	11	2	7	4242
49	0	11	2	8	10555
49	0	11	2	9	28039
49	0	11	2	10	57384
49	0	11	2	11	5487
49	0	11	2	12	17962
49	0	11	2	13	55
49	0	11	2	14	94568
49	0	11	2	15	2522
49	0	11	2	16	4033
49	0	11	2	17	31351
49	0	11	2	18	5607
49	0	11	2	19	1678
49	0	11	2	20	66076
49	0	11	2	21	15029
49	0	11	2	22	288090
49	0	12	0	0	100028
49	0	12	0	1	114596
49	0	12	0	2	103526
49	0	12	0	3	15389
49	0	12	0	4	102303
49	0	12	0	5	58767
49	0	12	0	6	140062
49	0	12	0	7	71290
49	0	12	0	8	62315
49	0	12	0	9	59529
49	0	12	0	10	225906
49	0	12	0	11	19985
49	0	12	0	12	184451
49	0	12	0	13	2783
49	0	12	0	14	556252
49	0	12	0	15	136678
49	0	12	0	16	104586
49	0	12	0	17	247784
49	0	12	0	18	152379
49	0	12	0	19	50906
49	0	12	0	20	494645
49	0	12	0	21	209503
49	0	12	0	22	5531864
49	0	12	1	0	13733
49	0	12	1	1	12386
49	0	12	1	2	27476
49	0	12	1	3	1012
49	0	12	1	4	2734
49	0	12	1	5	1875
49	0	12	1	6	9221
49	0	12	1	7	1075
49	0	12	1	8	41362
49	0	12	1	9	3078
49	0	12	1	10	31883
49	0	12	1	11	904
49	0	12	1	12	10035
49	0	12	1	13	1710
49	0	12	1	14	39679
49	0	12	1	15	11439
49	0	12	1	16	43614
49	0	12	1	17	41699
49	0	12	1	18	49677
49	0	12	1	19	499
49	0	12	1	20	106140
49	0	12	1	21	17126
49	0	12	1	22	813777
49	0	12	2	0	41268
49	0	12	2	1	4923
49	0	12	2	2	5773
49	0	12	2	3	29440
49	0	12	2	4	1898
49	0	12	2	5	7241
49	0	12	2	6	19231
49	0	12	2	7	3575
49	0	12	2	8	8441
49	0	12	2	9	23991
49	0	12	2	10	56993
49	0	12	2	11	5139
49	0	12	2	12	15782
49	0	12	2	13	59
49	0	12	2	14	87540
49	0	12	2	15	1972
49	0	12	2	16	3651
49	0	12	2	17	28060
49	0	12	2	18	4692
49	0	12	2	19	1649
49	0	12	2	20	61623
49	0	12	2	21	12273
49	0	12	2	22	247645
49	0	13	0	0	86994
49	0	13	0	1	101570
49	0	13	0	2	91948
49	0	13	0	3	18214
49	0	13	0	4	96278
49	0	13	0	5	55747
49	0	13	0	6	129791
49	0	13	0	7	65675
49	0	13	0	8	51464
49	0	13	0	9	51176
49	0	13	0	10	189386
49	0	13	0	11	18344
49	0	13	0	12	171911
49	0	13	0	13	2859
49	0	13	0	14	489733
49	0	13	0	15	125156
49	0	13	0	16	96538
49	0	13	0	17	213830
49	0	13	0	18	136119
49	0	13	0	19	48914
49	0	13	0	20	441635
49	0	13	0	21	185123
49	0	13	0	22	5055820
49	0	13	1	0	11599
49	0	13	1	1	9498
49	0	13	1	2	24951
49	0	13	1	3	723
49	0	13	1	4	2018
49	0	13	1	5	1600
49	0	13	1	6	7336
49	0	13	1	7	826
49	0	13	1	8	32130
49	0	13	1	9	2353
49	0	13	1	10	25298
49	0	13	1	11	737
49	0	13	1	12	7955
49	0	13	1	13	1466
49	0	13	1	14	30789
49	0	13	1	15	9435
49	0	13	1	16	38378
49	0	13	1	17	31559
49	0	13	1	18	41763
49	0	13	1	19	375
49	0	13	1	20	85451
49	0	13	1	21	13541
49	0	13	1	22	679724
49	0	13	2	0	37802
49	0	13	2	1	3848
49	0	13	2	2	4478
49	0	13	2	3	25044
49	0	13	2	4	1337
49	0	13	2	5	5939
49	0	13	2	6	16472
49	0	13	2	7	2938
49	0	13	2	8	6744
49	0	13	2	9	19256
49	0	13	2	10	51621
49	0	13	2	11	4012
49	0	13	2	12	12692
49	0	13	2	13	35
49	0	13	2	14	75919
49	0	13	2	15	1604
49	0	13	2	16	3207
49	0	13	2	17	23496
49	0	13	2	18	3891
49	0	13	2	19	1330
49	0	13	2	20	54847
49	0	13	2	21	9936
49	0	13	2	22	207105
49	0	14	0	0	70376
49	0	14	0	1	78893
49	0	14	0	2	72924
49	0	14	0	3	15873
49	0	14	0	4	80101
49	0	14	0	5	51155
49	0	14	0	6	107773
49	0	14	0	7	53267
49	0	14	0	8	40961
49	0	14	0	9	39858
49	0	14	0	10	142609
49	0	14	0	11	14263
49	0	14	0	12	163320
49	0	14	0	13	3007
49	0	14	0	14	403404
49	0	14	0	15	106964
49	0	14	0	16	80456
49	0	14	0	17	168918
49	0	14	0	18	118724
49	0	14	0	19	43359
49	0	14	0	20	366153
49	0	14	0	21	151950
49	0	14	0	22	4314879
49	0	14	1	0	8751
49	0	14	1	1	6520
49	0	14	1	2	19185
49	0	14	1	3	581
49	0	14	1	4	1320
49	0	14	1	5	1178
49	0	14	1	6	4624
49	0	14	1	7	478
49	0	14	1	8	23470
49	0	14	1	9	1503
49	0	14	1	10	18259
49	0	14	1	11	432
49	0	14	1	12	5756
49	0	14	1	13	1148
49	0	14	1	14	21721
49	0	14	1	15	7036
49	0	14	1	16	29036
49	0	14	1	17	22443
49	0	14	1	18	31740
49	0	14	1	19	218
49	0	14	1	20	63451
49	0	14	1	21	9772
49	0	14	1	22	505438
49	0	14	2	0	32003
49	0	14	2	1	2921
49	0	14	2	2	3547
49	0	14	2	3	23332
49	0	14	2	4	1027
49	0	14	2	5	4449
49	0	14	2	6	12814
49	0	14	2	7	2049
49	0	14	2	8	4834
49	0	14	2	9	15523
49	0	14	2	10	41998
49	0	14	2	11	2944
49	0	14	2	12	9717
49	0	14	2	13	27
49	0	14	2	14	60681
49	0	14	2	15	1218
49	0	14	2	16	2522
49	0	14	2	17	18186
49	0	14	2	18	3083
49	0	14	2	19	1045
49	0	14	2	20	42168
49	0	14	2	21	7798
49	0	14	2	22	162735
49	0	15	0	0	54178
49	0	15	0	1	62123
49	0	15	0	2	53285
49	0	15	0	3	10491
49	0	15	0	4	56573
49	0	15	0	5	39157
49	0	15	0	6	80266
49	0	15	0	7	38977
49	0	15	0	8	29837
49	0	15	0	9	29593
49	0	15	0	10	103540
49	0	15	0	11	9270
49	0	15	0	12	140118
49	0	15	0	13	2625
49	0	15	0	14	306635
49	0	15	0	15	79480
49	0	15	0	16	61026
49	0	15	0	17	129468
49	0	15	0	18	97376
49	0	15	0	19	33256
49	0	15	0	20	273907
49	0	15	0	21	114241
49	0	15	0	22	3319147
49	0	15	1	0	5827
49	0	15	1	1	4615
49	0	15	1	2	13090
49	0	15	1	3	336
49	0	15	1	4	758
49	0	15	1	5	735
49	0	15	1	6	2644
49	0	15	1	7	230
49	0	15	1	8	14305
49	0	15	1	9	885
49	0	15	1	10	12468
49	0	15	1	11	233
49	0	15	1	12	3663
49	0	15	1	13	750
49	0	15	1	14	13584
49	0	15	1	15	3907
49	0	15	1	16	18289
49	0	15	1	17	15649
49	0	15	1	18	20145
49	0	15	1	19	107
49	0	15	1	20	43857
49	0	15	1	21	6161
49	0	15	1	22	322709
49	0	15	2	0	20135
49	0	15	2	1	2024
49	0	15	2	2	2550
49	0	15	2	3	19436
49	0	15	2	4	645
49	0	15	2	5	2957
49	0	15	2	6	8447
49	0	15	2	7	1298
49	0	15	2	8	3369
49	0	15	2	9	10897
49	0	15	2	10	29779
49	0	15	2	11	1852
49	0	15	2	12	6643
49	0	15	2	13	15
49	0	15	2	14	42704
49	0	15	2	15	878
49	0	15	2	16	1572
49	0	15	2	17	13250
49	0	15	2	18	2136
49	0	15	2	19	652
49	0	15	2	20	27110
49	0	15	2	21	4984
49	0	15	2	22	114423
49	0	16	0	0	33862
49	0	16	0	1	39434
49	0	16	0	2	34033
49	0	16	0	3	5543
49	0	16	0	4	39088
49	0	16	0	5	25590
49	0	16	0	6	48602
49	0	16	0	7	25868
49	0	16	0	8	17742
49	0	16	0	9	19213
49	0	16	0	10	68110
49	0	16	0	11	5081
49	0	16	0	12	96884
49	0	16	0	13	1700
49	0	16	0	14	197881
49	0	16	0	15	52223
49	0	16	0	16	40265
49	0	16	0	17	83896
49	0	16	0	18	62369
49	0	16	0	19	21673
49	0	16	0	20	181369
49	0	16	0	21	71352
49	0	16	0	22	2193594
49	0	16	1	0	3755
49	0	16	1	1	3027
49	0	16	1	2	7891
49	0	16	1	3	165
49	0	16	1	4	492
49	0	16	1	5	468
49	0	16	1	6	1589
49	0	16	1	7	135
49	0	16	1	8	8405
49	0	16	1	9	640
49	0	16	1	10	9022
49	0	16	1	11	121
49	0	16	1	12	2220
49	0	16	1	13	480
49	0	16	1	14	8883
49	0	16	1	15	2528
49	0	16	1	16	11125
49	0	16	1	17	10454
49	0	16	1	18	11756
49	0	16	1	19	76
49	0	16	1	20	29467
49	0	16	1	21	3650
49	0	16	1	22	202642
49	0	16	2	0	14404
49	0	16	2	1	1542
49	0	16	2	2	1775
49	0	16	2	3	12722
49	0	16	2	4	418
49	0	16	2	5	1955
49	0	16	2	6	5691
49	0	16	2	7	749
49	0	16	2	8	2193
49	0	16	2	9	7677
49	0	16	2	10	20982
49	0	16	2	11	1121
49	0	16	2	12	4353
49	0	16	2	13	11
49	0	16	2	14	29106
49	0	16	2	15	539
49	0	16	2	16	1013
49	0	16	2	17	9270
49	0	16	2	18	1295
49	0	16	2	19	407
49	0	16	2	20	18913
49	0	16	2	21	3688
49	0	16	2	22	74629
49	0	17	0	0	22025
49	0	17	0	1	26661
49	0	17	0	2	21932
49	0	17	0	3	2885
49	0	17	0	4	27161
49	0	17	0	5	16697
49	0	17	0	6	29962
49	0	17	0	7	17142
49	0	17	0	8	10680
49	0	17	0	9	12794
49	0	17	0	10	46063
49	0	17	0	11	2593
49	0	17	0	12	62061
49	0	17	0	13	1006
49	0	17	0	14	130744
49	0	17	0	15	31555
49	0	17	0	16	25470
49	0	17	0	17	57334
49	0	17	0	18	37382
49	0	17	0	19	13255
49	0	17	0	20	124294
49	0	17	0	21	48354
49	0	17	0	22	1415599
49	0	17	1	0	2401
49	0	17	1	1	1760
49	0	17	1	2	4725
49	0	17	1	3	104
49	0	17	1	4	280
49	0	17	1	5	290
49	0	17	1	6	842
49	0	17	1	7	73
49	0	17	1	8	4254
49	0	17	1	9	360
49	0	17	1	10	6183
49	0	17	1	11	81
49	0	17	1	12	1317
49	0	17	1	13	230
49	0	17	1	14	5882
49	0	17	1	15	1516
49	0	17	1	16	6666
49	0	17	1	17	6477
49	0	17	1	18	6621
49	0	17	1	19	21
49	0	17	1	20	18299
49	0	17	1	21	2433
49	0	17	1	22	121823
49	0	17	2	0	10676
49	0	17	2	1	767
49	0	17	2	2	880
49	0	17	2	3	8804
49	0	17	2	4	213
49	0	17	2	5	1164
49	0	17	2	6	3419
49	0	17	2	7	449
49	0	17	2	8	1258
49	0	17	2	9	5193
49	0	17	2	10	14222
49	0	17	2	11	622
49	0	17	2	12	2683
49	0	17	2	13	3
49	0	17	2	14	18346
49	0	17	2	15	289
49	0	17	2	16	582
49	0	17	2	17	5121
49	0	17	2	18	728
49	0	17	2	19	218
49	0	17	2	20	12318
49	0	17	2	21	2404
49	0	17	2	22	42413
49	0	18	0	0	23573
49	0	18	0	1	29378
49	0	18	0	2	22515
49	0	18	0	3	3410
49	0	18	0	4	26200
49	0	18	0	5	14154
49	0	18	0	6	28608
49	0	18	0	7	14712
49	0	18	0	8	10071
49	0	18	0	9	13452
49	0	18	0	10	48357
49	0	18	0	11	2034
49	0	18	0	12	52591
49	0	18	0	13	621
49	0	18	0	14	126900
49	0	18	0	15	25020
49	0	18	0	16	21549
49	0	18	0	17	59387
49	0	18	0	18	27426
49	0	18	0	19	10764
49	0	18	0	20	128464
49	0	18	0	21	49267
49	0	18	0	22	1274157
49	0	18	1	0	2127
49	0	18	1	1	1413
49	0	18	1	2	4927
49	0	18	1	3	99
49	0	18	1	4	228
49	0	18	1	5	206
49	0	18	1	6	690
49	0	18	1	7	74
49	0	18	1	8	2998
49	0	18	1	9	326
49	0	18	1	10	4881
49	0	18	1	11	49
49	0	18	1	12	903
49	0	18	1	13	212
49	0	18	1	14	4103
49	0	18	1	15	1211
49	0	18	1	16	5323
49	0	18	1	17	5135
49	0	18	1	18	4706
49	0	18	1	19	27
49	0	18	1	20	15430
49	0	18	1	21	2044
49	0	18	1	22	96571
49	0	18	2	0	10600
49	0	18	2	1	584
49	0	18	2	2	632
49	0	18	2	3	10883
49	0	18	2	4	171
49	0	18	2	5	947
49	0	18	2	6	2738
49	0	18	2	7	411
49	0	18	2	8	791
49	0	18	2	9	5004
49	0	18	2	10	14725
49	0	18	2	11	450
49	0	18	2	12	1956
49	0	18	2	13	1
49	0	18	2	14	16268
49	0	18	2	15	203
49	0	18	2	16	468
49	0	18	2	17	3709
49	0	18	2	18	435
49	0	18	2	19	211
49	0	18	2	20	10119
49	0	18	2	21	2000
49	0	18	2	22	30070
49	1	0	0	0	15850
49	1	0	0	1	12949
49	1	0	0	2	13703
49	1	0	0	3	1762
49	1	0	0	4	16954
49	1	0	0	5	9876
49	1	0	0	6	22292
49	1	0	0	7	22688
49	1	0	0	8	10971
49	1	0	0	9	10790
49	1	0	0	10	45597
49	1	0	0	11	3431
49	1	0	0	12	33688
49	1	0	0	13	325
49	1	0	0	14	107483
49	1	0	0	15	22963
49	1	0	0	16	18013
49	1	0	0	17	34702
49	1	0	0	18	24777
49	1	0	0	19	10336
49	1	0	0	20	75622
49	1	0	0	21	27397
49	1	0	0	22	893073
49	1	0	1	0	2699
49	1	0	1	1	3047
49	1	0	1	2	7302
49	1	0	1	3	417
49	1	0	1	4	1287
49	1	0	1	5	498
49	1	0	1	6	2764
49	1	0	1	7	649
49	1	0	1	8	11390
49	1	0	1	9	658
49	1	0	1	10	5885
49	1	0	1	11	375
49	1	0	1	12	3152
49	1	0	1	13	307
49	1	0	1	14	10253
49	1	0	1	15	3102
49	1	0	1	16	11631
49	1	0	1	17	9513
49	1	0	1	18	12769
49	1	0	1	19	247
49	1	0	1	20	26828
49	1	0	1	21	4402
49	1	0	1	22	211582
49	1	0	2	0	7163
49	1	0	2	1	1241
49	1	0	2	2	1300
49	1	0	2	3	6608
49	1	0	2	4	792
49	1	0	2	5	1864
49	1	0	2	6	4874
49	1	0	2	7	1743
49	1	0	2	8	1838
49	1	0	2	9	4819
49	1	0	2	10	8713
49	1	0	2	11	1620
49	1	0	2	12	4954
49	1	0	2	13	9
49	1	0	2	14	18715
49	1	0	2	15	595
49	1	0	2	16	904
49	1	0	2	17	5540
49	1	0	2	18	1273
49	1	0	2	19	582
49	1	0	2	20	12099
49	1	0	2	21	3162
49	1	0	2	22	67738
49	1	1	0	0	62164
49	1	1	0	1	55348
49	1	1	0	2	56018
49	1	1	0	3	5897
49	1	1	0	4	68261
49	1	1	0	5	38676
49	1	1	0	6	87643
49	1	1	0	7	90317
49	1	1	0	8	43646
49	1	1	0	9	43811
49	1	1	0	10	182264
49	1	1	0	11	12917
49	1	1	0	12	137348
49	1	1	0	13	1476
49	1	1	0	14	448041
49	1	1	0	15	92613
49	1	1	0	16	70637
49	1	1	0	17	142349
49	1	1	0	18	104214
49	1	1	0	19	42694
49	1	1	0	20	306229
49	1	1	0	21	109262
49	1	1	0	22	3608231
49	1	1	1	0	9813
49	1	1	1	1	11745
49	1	1	1	2	29123
49	1	1	1	3	1579
49	1	1	1	4	6409
49	1	1	1	5	1997
49	1	1	1	6	11582
49	1	1	1	7	2350
49	1	1	1	8	44913
49	1	1	1	9	2129
49	1	1	1	10	21362
49	1	1	1	11	1406
49	1	1	1	12	13238
49	1	1	1	13	1252
49	1	1	1	14	39442
49	1	1	1	15	12721
49	1	1	1	16	48073
49	1	1	1	17	39058
49	1	1	1	18	50831
49	1	1	1	19	990
49	1	1	1	20	97974
49	1	1	1	21	19684
49	1	1	1	22	877278
49	1	1	2	0	29122
49	1	1	2	1	5173
49	1	1	2	2	5562
49	1	1	2	3	27489
49	1	1	2	4	3489
49	1	1	2	5	9616
49	1	1	2	6	21071
49	1	1	2	7	6376
49	1	1	2	8	8507
49	1	1	2	9	19488
49	1	1	2	10	37231
49	1	1	2	11	6709
49	1	1	2	12	21267
49	1	1	2	13	67
49	1	1	2	14	73311
49	1	1	2	15	2756
49	1	1	2	16	3811
49	1	1	2	17	24072
49	1	1	2	18	5511
49	1	1	2	19	2524
49	1	1	2	20	49681
49	1	1	2	21	12682
49	1	1	2	22	288227
49	1	2	0	0	76857
49	1	2	0	1	74327
49	1	2	0	2	71866
49	1	2	0	3	6102
49	1	2	0	4	87081
49	1	2	0	5	52877
49	1	2	0	6	109410
49	1	2	0	7	115876
49	1	2	0	8	55827
49	1	2	0	9	56174
49	1	2	0	10	229850
49	1	2	0	11	15342
49	1	2	0	12	177299
49	1	2	0	13	1944
49	1	2	0	14	570209
49	1	2	0	15	115787
49	1	2	0	16	86258
49	1	2	0	17	183927
49	1	2	0	18	136270
49	1	2	0	19	56130
49	1	2	0	20	377636
49	1	2	0	21	140668
49	1	2	0	22	4611893
49	1	2	1	0	12693
49	1	2	1	1	16264
49	1	2	1	2	35192
49	1	2	1	3	1723
49	1	2	1	4	7633
49	1	2	1	5	2666
49	1	2	1	6	14643
49	1	2	1	7	2966
49	1	2	1	8	58431
49	1	2	1	9	3034
49	1	2	1	10	28781
49	1	2	1	11	1662
49	1	2	1	12	16637
49	1	2	1	13	1640
49	1	2	1	14	52068
49	1	2	1	15	15995
49	1	2	1	16	59303
49	1	2	1	17	48598
49	1	2	1	18	67339
49	1	2	1	19	1287
49	1	2	1	20	118910
49	1	2	1	21	24177
49	1	2	1	22	1103424
49	1	2	2	0	37355
49	1	2	2	1	6832
49	1	2	2	2	7681
49	1	2	2	3	34632
49	1	2	2	4	4154
49	1	2	2	5	11578
49	1	2	2	6	25530
49	1	2	2	7	7132
49	1	2	2	8	10634
49	1	2	2	9	24659
49	1	2	2	10	40907
49	1	2	2	11	8218
49	1	2	2	12	27333
49	1	2	2	13	54
49	1	2	2	14	96838
49	1	2	2	15	3499
49	1	2	2	16	4622
49	1	2	2	17	32479
49	1	2	2	18	7762
49	1	2	2	19	2893
49	1	2	2	20	58253
49	1	2	2	21	16129
49	1	2	2	22	362247
49	1	3	0	0	78184
49	1	3	0	1	83850
49	1	3	0	2	77337
49	1	3	0	3	5194
49	1	3	0	4	90101
49	1	3	0	5	54958
49	1	3	0	6	106575
49	1	3	0	7	117351
49	1	3	0	8	59034
49	1	3	0	9	56169
49	1	3	0	10	227179
49	1	3	0	11	14757
49	1	3	0	12	185401
49	1	3	0	13	2041
49	1	3	0	14	574713
49	1	3	0	15	119754
49	1	3	0	16	86933
49	1	3	0	17	196939
49	1	3	0	18	145312
49	1	3	0	19	58729
49	1	3	0	20	382675
49	1	3	0	21	152139
49	1	3	0	22	4774689
49	1	3	1	0	13035
49	1	3	1	1	16927
49	1	3	1	2	34256
49	1	3	1	3	1470
49	1	3	1	4	6967
49	1	3	1	5	2495
49	1	3	1	6	13027
49	1	3	1	7	2766
49	1	3	1	8	58828
49	1	3	1	9	3004
49	1	3	1	10	28929
49	1	3	1	11	1570
49	1	3	1	12	16357
49	1	3	1	13	1702
49	1	3	1	14	51696
49	1	3	1	15	15782
49	1	3	1	16	58861
49	1	3	1	17	47546
49	1	3	1	18	69005
49	1	3	1	19	1121
49	1	3	1	20	117709
49	1	3	1	21	23237
49	1	3	1	22	1088453
49	1	3	2	0	38136
49	1	3	2	1	7211
49	1	3	2	2	8390
49	1	3	2	3	32899
49	1	3	2	4	3870
49	1	3	2	5	11226
49	1	3	2	6	24812
49	1	3	2	7	6934
49	1	3	2	8	11227
49	1	3	2	9	26094
49	1	3	2	10	43673
49	1	3	2	11	7820
49	1	3	2	12	26824
49	1	3	2	13	59
49	1	3	2	14	105098
49	1	3	2	15	3708
49	1	3	2	16	4323
49	1	3	2	17	32642
49	1	3	2	18	7814
49	1	3	2	19	2692
49	1	3	2	20	58311
49	1	3	2	21	16097
49	1	3	2	22	368765
49	1	4	0	0	75246
49	1	4	0	1	94334
49	1	4	0	2	76190
49	1	4	0	3	5501
49	1	4	0	4	93765
49	1	4	0	5	54506
49	1	4	0	6	103635
49	1	4	0	7	109182
49	1	4	0	8	55269
49	1	4	0	9	56932
49	1	4	0	10	236030
49	1	4	0	11	13281
49	1	4	0	12	186514
49	1	4	0	13	1816
49	1	4	0	14	571390
49	1	4	0	15	120805
49	1	4	0	16	84328
49	1	4	0	17	196795
49	1	4	0	18	146041
49	1	4	0	19	55592
49	1	4	0	20	411427
49	1	4	0	21	180951
49	1	4	0	22	4846892
49	1	4	1	0	13689
49	1	4	1	1	18090
49	1	4	1	2	35344
49	1	4	1	3	1269
49	1	4	1	4	6529
49	1	4	1	5	2497
49	1	4	1	6	12232
49	1	4	1	7	2501
49	1	4	1	8	60117
49	1	4	1	9	3372
49	1	4	1	10	31313
49	1	4	1	11	1432
49	1	4	1	12	15845
49	1	4	1	13	1540
49	1	4	1	14	51494
49	1	4	1	15	15969
49	1	4	1	16	58240
49	1	4	1	17	49922
49	1	4	1	18	72198
49	1	4	1	19	1073
49	1	4	1	20	126029
49	1	4	1	21	25418
49	1	4	1	22	1106599
49	1	4	2	0	36233
49	1	4	2	1	7346
49	1	4	2	2	7521
49	1	4	2	3	30517
49	1	4	2	4	4685
49	1	4	2	5	10843
49	1	4	2	6	24059
49	1	4	2	7	7154
49	1	4	2	8	10601
49	1	4	2	9	24053
49	1	4	2	10	48384
49	1	4	2	11	7380
49	1	4	2	12	25972
49	1	4	2	13	61
49	1	4	2	14	105963
49	1	4	2	15	3237
49	1	4	2	16	4378
49	1	4	2	17	29297
49	1	4	2	18	7275
49	1	4	2	19	2769
49	1	4	2	20	62642
49	1	4	2	21	20200
49	1	4	2	22	361465
49	1	5	0	0	78664
49	1	5	0	1	93511
49	1	5	0	2	75010
49	1	5	0	3	11245
49	1	5	0	4	98221
49	1	5	0	5	55593
49	1	5	0	6	113448
49	1	5	0	7	112900
49	1	5	0	8	53793
49	1	5	0	9	59500
49	1	5	0	10	263496
49	1	5	0	11	14732
49	1	5	0	12	188439
49	1	5	0	13	1636
49	1	5	0	14	591005
49	1	5	0	15	125413
49	1	5	0	16	87947
49	1	5	0	17	196302
49	1	5	0	18	141650
49	1	5	0	19	50122
49	1	5	0	20	453610
49	1	5	0	21	194087
49	1	5	0	22	4959596
49	1	5	1	0	14479
49	1	5	1	1	18665
49	1	5	1	2	37630
49	1	5	1	3	1898
49	1	5	1	4	6441
49	1	5	1	5	2543
49	1	5	1	6	12714
49	1	5	1	7	2431
49	1	5	1	8	61254
49	1	5	1	9	3276
49	1	5	1	10	35737
49	1	5	1	11	1471
49	1	5	1	12	15685
49	1	5	1	13	1573
49	1	5	1	14	54489
49	1	5	1	15	16513
49	1	5	1	16	63350
49	1	5	1	17	53179
49	1	5	1	18	73314
49	1	5	1	19	899
49	1	5	1	20	144115
49	1	5	1	21	27880
49	1	5	1	22	1160205
49	1	5	2	0	42171
49	1	5	2	1	7699
49	1	5	2	2	7303
49	1	5	2	3	28586
49	1	5	2	4	5847
49	1	5	2	5	10704
49	1	5	2	6	27393
49	1	5	2	7	8559
49	1	5	2	8	10963
49	1	5	2	9	25240
49	1	5	2	10	57934
49	1	5	2	11	7065
49	1	5	2	12	27756
49	1	5	2	13	42
49	1	5	2	14	112461
49	1	5	2	15	3723
49	1	5	2	16	5236
49	1	5	2	17	30401
49	1	5	2	18	7395
49	1	5	2	19	2627
49	1	5	2	20	82301
49	1	5	2	21	25064
49	1	5	2	22	403362
49	1	6	0	0	105007
49	1	6	0	1	78999
49	1	6	0	2	85334
49	1	6	0	3	14563
49	1	6	0	4	86251
49	1	6	0	5	54821
49	1	6	0	6	144950
49	1	6	0	7	105902
49	1	6	0	8	65100
49	1	6	0	9	58316
49	1	6	0	10	302212
49	1	6	0	11	19404
49	1	6	0	12	194451
49	1	6	0	13	1830
49	1	6	0	14	617958
49	1	6	0	15	131330
49	1	6	0	16	105247
49	1	6	0	17	192273
49	1	6	0	18	144927
49	1	6	0	19	52755
49	1	6	0	20	497619
49	1	6	0	21	192222
49	1	6	0	22	5192697
49	1	6	1	0	17653
49	1	6	1	1	18949
49	1	6	1	2	44861
49	1	6	1	3	2058
49	1	6	1	4	5935
49	1	6	1	5	2358
49	1	6	1	6	14059
49	1	6	1	7	2405
49	1	6	1	8	72173
49	1	6	1	9	3425
49	1	6	1	10	43999
49	1	6	1	11	1471
49	1	6	1	12	16515
49	1	6	1	13	1649
49	1	6	1	14	56787
49	1	6	1	15	15021
49	1	6	1	16	63919
49	1	6	1	17	55090
49	1	6	1	18	70489
49	1	6	1	19	761
49	1	6	1	20	161281
49	1	6	1	21	27838
49	1	6	1	22	1213694
49	1	6	2	0	64216
49	1	6	2	1	9233
49	1	6	2	2	9210
49	1	6	2	3	32912
49	1	6	2	4	5154
49	1	6	2	5	11985
49	1	6	2	6	38361
49	1	6	2	7	8817
49	1	6	2	8	14925
49	1	6	2	9	35276
49	1	6	2	10	77457
49	1	6	2	11	8145
49	1	6	2	12	29448
49	1	6	2	13	54
49	1	6	2	14	130811
49	1	6	2	15	4051
49	1	6	2	16	6066
49	1	6	2	17	39605
49	1	6	2	18	7249
49	1	6	2	19	2965
49	1	6	2	20	103835
49	1	6	2	21	27363
49	1	6	2	22	444534
49	1	7	0	0	108059
49	1	7	0	1	84065
49	1	7	0	2	79057
49	1	7	0	3	12313
49	1	7	0	4	86314
49	1	7	0	5	54504
49	1	7	0	6	142842
49	1	7	0	7	98597
49	1	7	0	8	63164
